<CHAPTER	NN	<CHAPTER
quite	RB	quite
recent	JJ	recent
time	NN	time
as	IN	as
Minister	NNP	Minister
for	IN	for
the	DT	the
Environment	NNP	Environment
in	IN	in
France	NNP	France
,	,	,
when	WRB	when
I	PRP	i
campaigned	VBD	campaign
for	IN	for
underground	JJ	underground
lines	NNS	line
,	,	,
I	PRP	i
would	MD	would
like	VB	like
to	TO	to
point	VB	point
out	RP	out
,	,	,
as	IN	as
one	CD	one
of	IN	of
you	PRP	you
did	VBD	do
a	DT	a
while	NN	while
ago	RB	ago
,	,	,
that	IN	that
in	IN	in
this	DT	this
area	NN	area
as	IN	as
in	IN	in
many	JJ	many
others	NNS	other
,	,	,
prevention	NN	prevention
is	VBZ	be
much	RB	much
cheaper	JJR	cheap
than	IN	than
a	DT	a
cure	NN	cure
.	.	.

I	PRP	i
therefore	RB	therefore
hope	VBP	hope
that	IN	that
the	DT	the
Member	NNP	Member
States	NNPS	States
will	MD	will
vote	VB	vote
in	IN	in
favour	NN	favour
of	IN	of
laying	VBG	lay
telegraph	NN	telegraph
,	,	,
telephone	NN	telephone
and	CC	and
electricity	NN	electricity
networks	NNS	network
underground	VBP	underground
,	,	,
when	WRB	when
this	DT	this
is	VBZ	be
technically	RB	technically
possible	JJ	possible
,	,	,
and	CC	and
that	IN	that
they	PRP	they
are	VBP	be
encouraged	VBN	encourage
to	TO	to
do	VB	do
so	RB	so
.	.	.

<P>	NN	<unknown>
And	CC	and
that	DT	that
,	,	,
ladies	NNS	lady
and	CC	and
gentlemen	NNS	gentleman
,	,	,
covers	VBZ	cover
the	DT	the
Community	NNP	Community
instruments	NNS	instrument
,	,	,
which	WDT	which
offer	VBP	offer
many	JJ	many
opportunities	NNS	opportunity
for	IN	for
very	RB	very
practical	JJ	practical
intervention	NN	intervention
.	.	.

The	DT	the
European	NNP	European
Union	NNP	Union
does	VBZ	do
not	RB	not
and	CC	and
will	MD	will
not	RB	not
do	VB	do
everything	NN	everything
.	.	.

It	PRP	it
can	MD	can
nevertheless	RB	nevertheless
do	VB	do
a	DT	a
great	JJ	great
deal	NN	deal
,	,	,
on	IN	on
condition	NN	condition
that	IN	that
we	PRP	we
are	VBP	be
able	JJ	able
to	TO	to
make	VB	make
use	NN	use
of	IN	of
these	DT	these
instruments	NNS	instrument
,	,	,
that	IN	that
you	PRP	you
keep	VBP	keep
us	PRP	us
informed	VBN	inform
and	CC	and
that	IN	that
Member	NNP	Member
States	NNPS	States
are	VBP	be
able	JJ	able
,	,	,
in	IN	in
the	DT	the
days	NNS	day
following	VBG	follow
these	DT	these
storms	NNS	storm
,	,	,
to	TO	to
set	VB	set
out	RP	out
their	PRP$	<unknown>
priorities	NNS	priority
and	CC	and
to	TO	to
make	VB	make
choices	NNS	choice
.	.	.

It	PRP	it
is	VBZ	be
therefore	RB	therefore
very	RB	very
important	JJ	important
that	IN	that
this	DT	this
House	NNP	House
,	,	,
as	RB	as
well	RB	well
as	IN	as
the	DT	the
Commission	NNP	Commission
,	,	,
passes	VBZ	pass
this	DT	this
information	NN	information
and	CC	and
this	DT	this
practical	JJ	practical
expression	NN	expression
of	IN	of
solidarity	NN	solidarity
on	IN	on
to	TO	to
all	DT	all
partners	NNS	partner
involved	VBN	involve
and	CC	and
to	TO	to
the	DT	the
people	NNS	people
concerned	VBN	concern
and	CC	and
affected	VBN	affect
.	.	.

As	RB	as
far	RB	far
as	IN	as
I	PRP	i
am	VBP	be
concerned	VBN	concern
,	,	,
I	PRP	i
shall	MD	shall
endeavour	VB	endeavour
to	TO	to
do	VB	do
that	IN	that
myself	PRP	myself
this	DT	this
week	NN	week
,	,	,
when	WRB	when
I	PRP	i
visit	VBP	visit
,	,	,
the	DT	the
day	NN	day
after	IN	after
tomorrow	NN	tomorrow
,	,	,
two	CD	two
French	JJ	French
departments	NNS	department
which	WDT	which
have	VBP	have
been	VBN	be
particularly	RB	particularly
badly	RB	badly
affected	VBN	affect
by	IN	by
the	DT	the
storms	NNS	storm
:	:	:
Charente-Maritime	NNP	Charente-Maritime
,	,	,
affected	VBN	affect
both	DT	both
by	IN	by
the	DT	the
hurricane	NN	hurricane
and	CC	and
the	DT	the
oil	NN	oil
slick	NN	slick
,	,	,
and	CC	and
Creuse	NNP	Creuse
.	.	.

I	PRP	i
shall	MD	shall
also	RB	also
present	VB	present
today	NN	today
'	''	'
s	POS	s
decision	NN	decision
on	IN	on
Objective	NNP	Objective
2	CD	@card@
.	.	.

Tomorrow	NN	tomorrow
,	,	,
19	CD	@card@
January	NNP	January
,	,	,
my	PRP$	my
colleague	NN	colleague
Michaele	NNP	Michaele
Schreyer	NNP	Schreyer
will	MD	will
visit	VB	visit
one	CD	one
of	IN	of
Germany	NNP	Germany
'	''	'
s	NNS	s
most	RBS	most
devastated	JJ	devastated
regions	NNS	region
,	,	,
the	DT	the
Black	NNP	Black
Forest	NNP	Forest
,	,	,
in	IN	in
the	DT	the
state	NN	state
of	IN	of
Baden-Württemberg	NNP	Baden-Württemberg
.	.	.

<P>	RB	<unknown>
With	IN	with
thanks	NNS	thanks
for	IN	for
your	PRP$	your
patience	NN	patience
,	,	,
I	PRP	i
should	MD	should
like	VB	like
to	TO	to
conclude	VB	conclude
this	DT	this
presentation	NN	presentation
,	,	,
Mr	NNP	Mr
President	NNP	President
,	,	,
by	IN	by
mentioning	VBG	mention
a	DT	a
subject	NN	subject
close	NN	close
to	TO	to
my	PRP$	my
heart	NN	heart
.	.	.

This	DT	this
is	VBZ	be
one	CD	one
of	IN	of
the	DT	the
lessons	NNS	lesson
we	PRP	we
should	MD	should
learn	VB	learn
from	IN	from
these	DT	these
disasters	NNS	disaster
,	,	,
which	WDT	which
do	VBP	do
not	RB	not
always	RB	always
have	VB	have
natural	JJ	natural
causes	NNS	cause
,	,	,
but	CC	but
which	WDT	which
often	RB	often
do	VBP	do
.	.	.

We	PRP	we
are	VBP	be
convinced	VBN	convince
that	IN	that
such	JJ	such
disasters	NNS	disaster
reinforce	VBP	reinforce
the	DT	the
need	NN	need
for	IN	for
better	JJR	bet
coordination	NN	coordination
within	IN	within
the	DT	the
Union	NNP	Union
of	IN	of
each	DT	each
State	NNP	State
'	''	'
s	POS	s
resources	NNS	resource
for	IN	for
repairs	NNS	repair
,	,	,
emergency	NN	emergency
aid	NN	aid
and	CC	and
civil	JJ	civil
protection	NN	protection
.	.	.

The	DT	the
Commission	NNP	Commission
already	RB	already
has	VBZ	have
a	DT	a
unit	NN	unit
for	IN	for
the	DT	the
coordination	NN	coordination
of	IN	of
civil	JJ	civil
protection	NN	protection
,	,	,
for	IN	for
which	WDT	which
my	PRP$	my
colleague	NN	colleague
,	,	,
Margot	NNP	Margot
Wallström	NNP	Wallström
,	,	,
is	VBZ	be
responsible	JJ	responsible
.	.	.

This	DT	this
unit	NN	unit
,	,	,
I	PRP	i
might	MD	might
add	VB	add
,	,	,
worked	VBD	work
well	RB	well
when	WRB	when
it	PRP	it
had	VBD	have
to	TO	to
deal	VB	deal
with	IN	with
the	DT	the
oil	NN	oil
slick	NN	slick
,	,	,
to	TO	to
find	VB	find
boats	NNS	boat
,	,	,
arrange	VB	arrange
protection	NN	protection
for	IN	for
beaches	NNS	beach
,	,	,
machines	NNS	machine
for	IN	for
cleaning	VBG	clean
oil-covered	JJ	oil-covered
birds	NNS	bird
to	TO	to
the	DT	the
extent	NN	extent
that	IN	that
it	PRP	it
is	VBZ	be
possible	JJ	possible
.	.	.

The	DT	the
resources	NNS	resource
of	IN	of
11	CD	@card@
European	JJ	European
countries	NNS	country
were	VBD	be
employed	VBN	employ
here	RB	here
,	,	,
a	DT	a
fact	NN	fact
which	WDT	which
is	VBZ	be
sometimes	RB	sometimes
forgotten	VBN	forget
,	,	,
and	CC	and
which	WDT	which
justifies	VBZ	justify
the	DT	the
tribute	NN	tribute
I	PRP	i
wanted	VBD	want
to	TO	to
pay	VB	pay
to	TO	to
the	DT	the
spontaneous	JJ	spontaneous
solidarity	NN	solidarity
shown	VBN	show
by	IN	by
all	DT	all
European	JJ	European
countries	NNS	country
.	.	.

<P>	NNP	<unknown>
Nevertheless	RB	nevertheless
,	,	,
I	PRP	i
think	VBP	think
that	IN	that
we	PRP	we
must	MD	must
go	VB	go
even	RB	even
further	RB	further
.	.	.

President	NNP	President
Prodi	NNP	Prodi
,	,	,
Margot	NNP	Margot
Wallström	NNP	Wallström
and	CC	and
I	PRP	i
are	VBP	be
convinced	VBN	convince
that	IN	that
we	PRP	we
need	VBP	need
to	TO	to
find	VB	find
a	DT	a
more	RBR	more
systematic	JJ	systematic
way	NN	way
of	IN	of
developing	VBG	develop
a	DT	a
European	JJ	European
intervention	NN	intervention
strategy	NN	strategy
,	,	,
which	WDT	which
is	VBZ	be
based	VBN	base
on	IN	on
existing	VBG	exist
mechanisms	NNS	mechanism
in	IN	in
each	DT	each
country	NN	country
,	,	,
on	IN	on
specialised	JJ	specialised
units	NNS	unit
,	,	,
such	JJ	such
as	IN	as
fire	NN	fire
brigades	NNS	brigade
,	,	,
vaccination	NN	vaccination
and	CC	and
civil	JJ	civil
protection	NN	protection
teams	NNS	team
,	,	,
mountain	NN	mountain
rescue	NN	rescue
dog	NN	dog
teams	NNS	team
and	CC	and
many	JJ	many
more	JJR	more
.	.	.

Members	NNS	member
of	IN	of
these	DT	these
units	NNS	unit
,	,	,
whilst	IN	whilst
staying	VBG	stay
in	IN	in
their	PRP$	<unknown>
own	JJ	own
countries	NNS	country
,	,	,
would	MD	would
undergo	VB	undergo
a	DT	a
common	JJ	common
course	NN	course
of	IN	of
training	NN	training
.	.	.

If	IN	if
needed	VBN	need
,	,	,
they	PRP	they
could	MD	could
be	VB	be
mobilised	VBN	mobilise
,	,	,
both	DT	both
within	IN	within
the	DT	the
European	NNP	European
Union	NNP	Union
,	,	,
as	IN	as
we	PRP	we
have	VBP	have
seen	VBN	see
with	IN	with
this	DT	this
storm	NN	storm
and	CC	and
the	DT	the
earthquake	NN	earthquake
in	IN	in
Greece	NNP	Greece
,	,	,
and	CC	and
outside	IN	outside
the	DT	the
Union	NNP	Union
,	,	,
as	IN	as
happened	VBN	happen
in	IN	in
the	DT	the
cases	NNS	case
of	IN	of
Turkey	NNP	Turkey
and	CC	and
South	NNP	South
and	CC	and
Central	NNP	Central
America	NNP	America
,	,	,
following	VBG	follow
the	DT	the
tragic	JJ	tragic
events	NNS	event
that	WDT	that
have	VBP	have
taken	VBN	take
place	NN	place
there	RB	there
.	.	.

This	DT	this
really	RB	really
is	VBZ	be
an	DT	an
opportunity	NN	opportunity
to	TO	to
create	VB	create
a	DT	a
genuine	JJ	genuine
European	JJ	European
civil	JJ	civil
protection	NN	protection
force	NN	force
.	.	.

<P>	NNP	<unknown>
<P>	NNP	<unknown>
Today	NN	today
,	,	,
we	PRP	we
have	VBP	have
a	DT	a
long	JJ	long
way	NN	way
to	TO	to
go	VB	go
,	,	,
even	RB	even
if	IN	if
the	DT	the
Helsinki	NNP	Helsinki
European	NNP	European
Council	NNP	Council
did	VBD	do
take	VB	take
a	DT	a
step	NN	step
forward	RB	forward
in	IN	in
this	DT	this
direction	NN	direction
and	CC	and
Margot	NNP	Margot
Wallström	NNP	Wallström
'	POS	'
s	POS	s
services	NNS	service
are	VBP	be
working	VBG	work
on	IN	on
extending	VBG	extend
the	DT	the
role	NN	role
of	IN	of
the	DT	the
'	''	'
search	NN	search
and	CC	and
rescue	NN	rescue
task	NN	task
force	NN	force
'	''	'
.	.	.

For	IN	for
the	DT	the
moment	NN	moment
,	,	,
of	IN	of
course	NN	course
,	,	,
the	DT	the
Commission	NNP	Commission
has	VBZ	have
neither	CC	neither
the	DT	the
manpower	NN	manpower
nor	CC	nor
the	DT	the
financial	JJ	financial
resources	NNS	resource
to	TO	to
take	VB	take
responsibility	NN	responsibility
for	IN	for
such	PDT	such
a	DT	a
task	NN	task
.	.	.

We	PRP	we
think	VBP	think
,	,	,
though	RB	though
,	,	,
that	IN	that
with	IN	with
Margot	NNP	Margot
Wallström	NNP	Wallström
and	CC	and
under	IN	under
the	DT	the
authority	NN	authority
of	IN	of
President	NNP	President
Romano	NNP	Romano
Prodi	NNP	Prodi
,	,	,
this	DT	this
is	VBZ	be
one	CD	one
of	IN	of
the	DT	the
lessons	NNS	lesson
that	IN	that
we	PRP	we
will	MD	will
be	VB	be
learning	VBG	learn
from	IN	from
this	DT	this
series	NN	series
of	IN	of
disasters	NNS	disaster
,	,	,
natural	JJ	natural
or	CC	or
otherwise	RB	otherwise
,	,	,
which	WDT	which
have	VBP	have
had	VBD	have
such	JJ	such
tragic	JJ	tragic
consequences	NNS	consequence
.	.	.

In	IN	in
terms	NNS	term
of	IN	of
efficiency	NN	efficiency
and	CC	and
also	RB	also
of	IN	of
political	JJ	political
clarity	NN	clarity
,	,	,
this	DT	this
task	NN	task
force	NN	force
would	MD	would
be	VB	be
a	DT	a
symbol	NN	symbol
of	IN	of
our	PRP$	our
idea	NN	idea
of	IN	of
the	DT	the
European	NNP	European
Union	NNP	Union
.	.	.

As	RB	as
far	RB	far
as	IN	as
I	PRP	i
am	VBP	be
concerned	VBN	concern
,	,	,
I	PRP	i
intend	VBP	intend
,	,	,
within	IN	within
the	DT	the
Commission	NNP	Commission
,	,	,
to	TO	to
promote	VB	promote
this	DT	this
idea	NN	idea
as	IN	as
one	CD	one
of	IN	of
the	DT	the
lessons	NNS	lesson
to	TO	to
be	VB	be
learned	VBN	learn
from	IN	from
this	DT	this
disaster	NN	disaster
.	.	.

<SPEAKER	NN	<unknown>
ID=122	NNP	<unknown>
LANGUAGE="FR	NNP	<unknown>
"	NNP	"
NAME="Martin	NNP	<unknown>
,	,	,
Hugues">	NNP	<unknown>
Mr	NNP	Mr
President	NNP	President
,	,	,
the	DT	the
last	JJ	last
days	NNS	day
of	IN	of
1999	CD	@card@
were	VBD	be
swept	VBN	sweep
away	RB	away
by	IN	by
an	DT	an
incredibly	RB	incredibly
violent	JJ	violent
storm	NN	storm
,	,	,
which	WDT	which
struck	VBD	strike
France	NNP	France
in	IN	in
the	DT	the
main	NN	main
,	,	,
but	CC	but
also	RB	also
affected	VBD	affect
Germany	NNP	Germany
,	,	,
Spain	NNP	Spain
,	,	,
Great	NNP	Great
Britain	NNP	Britain
and	CC	and
Switzerland	NNP	Switzerland
.	.	.

I	PRP	i
am	VBP	be
sad	JJ	sad
to	TO	to
say	VB	say
that	IN	that
it	PRP	it
accounted	VBD	account
for	IN	for
more	JJR	more
than	IN	than
100	CD	@card@
deaths	NNS	death
,	,	,
88	CD	88
of	IN	of
which	WDT	which
occurred	VBD	occur
in	IN	in
France	NNP	France
.	.	.

The	DT	the
human	JJ	human
cost	NN	cost
has	VBZ	have
been	VBN	be
enormous	JJ	enormous
,	,	,
but	CC	but
so	RB	so
has	VBZ	have
the	DT	the
material	NN	material
damage	NN	damage
,	,	,
and	CC	and
both	DT	both
public	JJ	public
amenities	NNS	amenity
and	CC	and
private	JJ	private
property	NN	property
have	VBP	have
been	VBN	be
destroyed	VBN	destroy
or	CC	or
seriously	RB	seriously
damaged	VBN	damage
.	.	.

Millions	NNS	Million
of	IN	of
homes	NNS	home
are	VBP	be
without	IN	without
electricity	NN	electricity
,	,	,
telephones	NNS	telephone
or	CC	or
running	VBG	run
water	NN	water
.	.	.

Economic	JJ	economic
activities	NNS	activity
have	VBP	have
been	VBN	be
brought	VBN	bring
to	TO	to
a	DT	a
halt	NN	halt
.	.	.

In	IN	in
France	NNP	France
alone	RB	alone
,	,	,
insurance	NN	insurance
companies	NNS	company
are	VBP	be
already	RB	already
estimating	VBG	estimate
the	DT	the
costs	NNS	cost
of	IN	of
the	DT	the
damages	NNS	damage
at	IN	at
a	DT	a
total	NN	total
of	IN	of
FF	NNP	FF
35-40	CD	35-40
billion	CD	billion
,	,	,
which	WDT	which
is	VBZ	be
between	IN	between
EUR	NNP	EUR
5	CD	@card@
and	CC	and
6	CD	@card@
billion	CD	billion
.	.	.

<P>	RB	<unknown>
This	DT	this
unprecedented	JJ	unprecedented
natural	JJ	natural
disaster	NN	disaster
has	VBZ	have
called	VBN	call
all	DT	all
available	JJ	available
forces	NNS	force
to	TO	to
action	NN	action
and	CC	and
has	VBZ	have
given	VBN	give
rise	NN	rise
to	TO	to
demonstrations	NNS	demonstration
of	IN	of
solidarity	NN	solidarity
both	DT	both
within	IN	within
the	DT	the
Community	NNP	Community
'	''	'
s	POS	s
borders	NNS	border
and	CC	and
beyond	IN	beyond
.	.	.

This	DT	this
is	VBZ	be
why	WRB	why
I	PRP	i
would	MD	would
like	VB	like
to	TO	to
thank	VB	thank
all	DT	all
of	IN	of
those	DT	those
who	WP	who
gave	VBD	give
a	DT	a
hand	NN	hand
to	TO	to
the	DT	the
emergency	NN	emergency
services	NNS	service
,	,	,
and	CC	and
to	TO	to
the	DT	the
authorities	NNS	authority
and	CC	and
public	JJ	public
services	NNS	service
which	WDT	which
were	VBD	be
overwhelmed	VBN	overwhelm
by	IN	by
the	DT	the
magnitude	NN	magnitude
of	IN	of
the	DT	the
task	NN	task
.	.	.

Thank	VB	thank
you	PRP	you
,	,	,
everyone	NN	everyone
,	,	,
from	IN	from
the	DT	the
bottom	NN	bottom
of	IN	of
my	PRP$	my
heart	NN	heart
,	,	,
for	IN	for
this	DT	this
invaluable	JJ	invaluable
help	NN	help
.	.	.

<P>	NNP	<unknown>
<P>	NNP	<unknown>
Now	RB	now
that	IN	that
the	DT	the
shock	NN	shock
has	VBZ	have
passed	VBN	pass
and	CC	and
the	DT	the
authorities	NNS	authority
'	POS	'
vital	JJ	vital
functions	NNS	function
have	VBP	have
been	VBN	be
re-established	VBN	re-establish
,	,	,
I	PRP	i
wonder	VBP	wonder
,	,	,
and	CC	and
I	PRP	i
ask	VBP	ask
the	DT	the
Commission	NNP	Commission
and	CC	and
the	DT	the
Council	NNP	Council
to	TO	to
consider	VB	consider
as	RB	as
well	RB	well
the	DT	the
opportunity	NN	opportunity
once	RB	once
again	RB	again
to	TO	to
incorporate	VB	incorporate
a	DT	a
budget	NN	budget
line	NN	line
for	IN	for
emergency	NN	emergency
aid	NN	aid
into	IN	into
the	DT	the
Community	NNP	Community
budget	NN	budget
,	,	,
in	IN	in
order	NN	order
to	TO	to
address	VB	address
this	DT	this
kind	NN	kind
of	IN	of
occurrence	NN	occurrence
.	.	.

The	DT	the
risks	NNS	risk
of	IN	of
weather-related	JJ	weather-related
disasters	NNS	disaster
must	MD	must
not	RB	not
be	VB	be
ignored	VBN	ignore
and	CC	and
,	,	,
in	IN	in
the	DT	the
light	NN	light
of	IN	of
the	DT	the
consequences	NNS	consequence
of	IN	of
such	JJ	such
disasters	NNS	disaster
and	CC	and
the	DT	the
speed	NN	speed
of	IN	of
intervention	NN	intervention
that	IN	that
they	PRP	they
require	VBP	require
,	,	,
I	PRP	i
think	VBP	think
that	IN	that
the	DT	the
Community	NNP	Community
would	MD	would
do	VB	do
well	RB	well
to	TO	to
have	VB	have
these	DT	these
resources	NNS	resource
again	RB	again
.	.	.

It	PRP	it
should	MD	should
be	VB	be
possible	JJ	possible
to	TO	to
release	VB	release
the	DT	the
emergency	NN	emergency
aid	NN	aid
that	IN	that
we	PRP	we
once	RB	once
had	VBD	have
from	IN	from
the	DT	the
strict	JJ	strict
rules	NNS	rule
applied	VBN	apply
to	TO	to
the	DT	the
Structural	NNP	Structural
Funds	NNPS	Funds
.	.	.

<P>	NNP	<unknown>
<P>	NNP	<unknown>
I	PRP	i
also	RB	also
agree	VBP	agree
with	IN	with
Commissioner	NNP	Commissioner
Barnier	NNP	Barnier
'	''	'
s	POS	s
proposal	NN	proposal
to	TO	to
gradually	RB	gradually
set	VB	set
in	IN	in
place	NN	place
a	DT	a
European	JJ	European
civil	JJ	civil
protection	NN	protection
force	NN	force
-	:	-
a	DT	a
proposal	NN	proposal
he	PRP	he
put	VBD	put
forward	RB	forward
several	JJ	several
months	NNS	month
ago	RB	ago
now	RB	now
-	:	-
which	WDT	which
we	PRP	we
discussed	VBD	discuss
,	,	,
Commissioner	NNP	Commissioner
,	,	,
at	IN	at
the	DT	the
time	NN	time
of	IN	of
the	DT	the
earthquakes	NNS	earthquake
.	.	.

It	PRP	it
is	VBZ	be
obvious	JJ	obvious
that	IN	that
the	DT	the
answer	NN	answer
to	TO	to
the	DT	the
question	NN	question
I	PRP	i
am	VBP	be
asking	VBG	ask
about	IN	about
re-establishing	VBG	re-establish
Community	NNP	Community
emergency	NN	emergency
aid	NN	aid
must	MD	must
be	VB	be
"	``	"
yes	UH	yes
"	UH	"
.	.	.

<P>	NNP	<unknown>
<P>	NNP	<unknown>
Next	NNP	Next
,	,	,
I	PRP	i
would	MD	would
like	VB	like
to	TO	to
address	VB	address
the	DT	the
huge	JJ	huge
problems	NNS	problem
encountered	VBN	encounter
by	IN	by
one	CD	one
industry	NN	industry
that	WDT	that
has	VBZ	have
been	VBN	be
particularly	RB	particularly
badly	RB	badly
affected	VBN	affect
by	IN	by
this	DT	this
storm	NN	storm
.	.	.

I	PRP	i
am	VBP	be
talking	VBG	talk
about	IN	about
the	DT	the
forestry	NN	forestry
sector	NN	sector
,	,	,
whose	WP$	whose
business	NN	business
has	VBZ	have
been	VBN	be
seriously	RB	seriously
damaged	VBN	damage
by	IN	by
the	DT	the
havoc	NN	havoc
that	IN	that
the	DT	the
terrible	JJ	terrible
weather	NN	weather
wrought	VBD	wring
on	IN	on
the	DT	the
forests	NNS	forest
.	.	.

It	PRP	it
must	MD	must
be	VB	be
understood	VBN	understand
that	IN	that
forests	NNS	forest
are	VBP	be
not	RB	not
just	RB	just
landscape	JJ	landscape
or	CC	or
environmental	JJ	environmental
features	NNS	feature
.	.	.

They	PRP	they
also	RB	also
represent	VBP	represent
a	DT	a
major	JJ	major
socio-economic	JJ	socio-economic
sector	NN	sector
in	IN	in
some	DT	some
regions	NNS	region
,	,	,
and	CC	and
this	DT	this
should	MD	should
not	RB	not
be	VB	be
overlooked	VBN	overlook
.	.	.

<P>	NNP	<unknown>
<P>	NNP	<unknown>
In	IN	in
France	NNP	France
,	,	,
more	JJR	more
than	IN	than
120	CD	@card@
million	CD	million
cubic	JJ	cubic
metres	NNS	metre
of	IN	of
wood	NN	wood
were	VBD	be
brought	VBN	bring
down	RP	down
by	IN	by
the	DT	the
wind	NN	wind
.	.	.

This	DT	this
represents	VBZ	represent
around	IN	around
three	CD	three
years	NNS	year
'	POS	'
full	JJ	full
harvest	NN	harvest
for	IN	for
producers	NNS	producer
.	.	.

The	DT	the
consequences	NNS	consequence
of	IN	of
this	DT	this
have	VBP	have
been	VBN	be
immediate	JJ	immediate
.	.	.

Some	DT	some
foresters	NNS	forester
have	VBP	have
lost	VBN	lose
everything	NN	everything
.	.	.

Entire	JJ	Entire
areas	NNS	area
of	IN	of
forest	NN	forest
have	VBP	have
been	VBN	be
devastated	VBN	devastate
,	,	,
which	WDT	which
will	MD	will
,	,	,
in	IN	in
a	DT	a
few	JJ	few
weeks	NNS	week
,	,	,
cause	VBP	cause
security	NN	security
and	CC	and
fire-fighting	JJ	fire-fighting
problems	NNS	problem
.	.	.

Prices	NNS	price
have	VBP	have
already	RB	already
fallen	VBN	fall
because	IN	because
of	IN	of
the	DT	the
huge	JJ	huge
availability	NN	availability
of	IN	of
timber	NN	timber
,	,	,
which	WDT	which
has	VBZ	have
led	VBN	lead
to	TO	to
market	NN	market
saturation	NN	saturation
.	.	.

Infrastructures	NNS	infrastructure
will	MD	will
suffer	VB	suffer
as	IN	as
a	DT	a
result	NN	result
of	IN	of
the	DT	the
abnormal	JJ	abnormal
volume	NN	volume
of	IN	of
heavy	JJ	heavy
goods	NNS	good
vehicles	NNS	vehicle
,	,	,
logging	VBG	log
and	CC	and
handling	VBG	handle
gear	NN	gear
on	IN	on
the	DT	the
roads	NNS	road
.	.	.

<P>	NNP	<unknown>
<P>	NNP	<unknown>
In	IN	in
these	DT	these
circumstances	NNS	circumstance
,	,	,
it	PRP	it
is	VBZ	be
crucial	JJ	crucial
that	IN	that
we	PRP	we
re-establish	VBP	re-establish
access	NN	access
routes	NNS	route
,	,	,
restore	VBP	restore
the	DT	the
land	NN	land
,	,	,
and	CC	and
implement	VBP	implement
technical	JJ	technical
solutions	NNS	solution
,	,	,
which	WDT	which
will	MD	will
enable	VB	enable
us	PRP	us
to	TO	to
refit	VB	refit
storage	NN	storage
areas	NNS	area
,	,	,
and	CC	and
prop	VB	prop
up	RP	up
timber	NN	timber
prices	NNS	price
.	.	.

In	IN	in
the	DT	the
long	JJ	long
term	NN	term
we	PRP	we
will	MD	will
have	VB	have
to	TO	to
reforest	VB	reforest
,	,	,
with	IN	with
all	PDT	all
the	DT	the
resources	NNS	resource
we	PRP	we
can	MD	can
muster	VB	muster
.	.	.

This	DT	this
is	VBZ	be
a	DT	a
whole	JJ	whole
raft	NN	raft
of	IN	of
measures	NNS	measure
which	WDT	which
should	MD	should
be	VB	be
adopted	VBN	adopt
,	,	,
Mr	NNP	Mr
President	NNP	President
,	,	,
and	CC	and
I	PRP	i
am	VBP	be
delighted	VBN	delight
at	IN	at
the	DT	the
indications	NNS	indication
which	WDT	which
the	DT	the
Commissioner	NNP	Commissioner
gave	VBD	give
,	,	,
even	RB	even
though	IN	though
he	PRP	he
knows	VBZ	know
