<CHAPTER	NNP	<CHAPTER
this	DT	this
dialogue	NN	dialogue
initiative	NN	initiative
through	IN	through
specific	JJ	specific
cooperation	NN	cooperation
or	CC	or
a	DT	a
more	RBR	more
structured	JJ	structured
partnership	NN	partnership
with	IN	with
the	DT	the
Member	NNP	Member
States	NNPS	States
.	.	.

I	PRP	i
sincerely	RB	sincerely
hope	VBP	hope
,	,	,
with	IN	with
your	PRP$	your
support	NN	support
,	,	,
that	IN	that
the	DT	the
governments	NNS	government
of	IN	of
the	DT	the
Fifteen	CD	fifteen
will	MD	will
participate	VB	participate
in	IN	in
this	DT	this
dialogue	NN	dialogue
initiative	NN	initiative
in	IN	in
the	DT	the
manner	NN	manner
which	WDT	which
they	PRP	they
consider	VBP	consider
most	RBS	most
appropriate	JJ	appropriate
.	.	.

<SPEAKER	NN	<unknown>
ID=159	NNP	<unknown>
LANGUAGE="DA	NNP	<unknown>
"	NNP	"
NAME="Bonde">	NNP	<unknown>
Mr	NNP	Mr
President	NNP	President
,	,	,
I	PRP	i
should	MD	should
like	VB	like
to	TO	to
join	VB	join
Mr	NNP	Mr
Barnier	NNP	Barnier
'	''	'
s	POS	s
study	NN	study
group	NN	group
with	IN	with
the	DT	the
700	CD	@card@
trainees	NNS	trainee
so	IN	so
that	IN	that
he	PRP	he
has	VBZ	have
some	DT	some
people	NNS	people
to	TO	to
discuss	VB	discuss
matters	NNS	matter
with	IN	with
.	.	.

It	PRP	it
is	VBZ	be
not	RB	not
much	JJ	much
fun	NN	fun
,	,	,
of	IN	of
course	NN	course
,	,	,
having	VBG	have
to	TO	to
discuss	VB	discuss
transparency	NN	transparency
and	CC	and
intergovernmental	JJ	intergovernmental
conferences	NNS	conference
with	IN	with
yourself	PRP	yourself
.	.	.

In	IN	in
connection	NN	connection
with	IN	with
the	DT	the
Intergovernmental	NNP	Intergovernmental
Conference	NNP	Conference
,	,	,
Mr	NNP	Mr
Barnier	NNP	Barnier
said	VBD	say
,	,	,
during	IN	during
his	PRP$	his
presentation	NN	presentation
in	IN	in
Parliament	NNP	Parliament
,	,	,
that	DT	that
social	JJ	social
policy	NN	policy
was	VBD	be
not	RB	not
to	TO	to
be	VB	be
subject	JJ	subject
to	TO	to
majority	NN	majority
decision-making	NN	decision-making
but	CC	but
,	,	,
when	WRB	when
I	PRP	i
look	VBP	look
at	IN	at
page	NN	page
63	CD	63
,	,	,
I	PRP	i
see	VBP	see
that	IN	that
rights	NNS	right
of	IN	of
travel	NN	travel
and	CC	and
of	IN	of
residence	NN	residence
-	:	-
that	DT	that
is	VBZ	be
to	TO	to
say	VB	say
,	,	,
the	DT	the
Residence	NNP	Residence
Directives	NNPS	Directives
-	:	-
,combating	VBG	,combat
discrimination	NN	discrimination
,	,	,
the	DT	the
whole	NN	whole
of	IN	of
social	JJ	social
security	NN	security
and	CC	and
the	DT	the
renewal	NN	renewal
of	IN	of
Regulation	NNP	Regulation
No	NN	No
1408	CD	@card@
and	CC	and
,	,	,
with	IN	with
a	DT	a
few	JJ	few
exceptions	NNS	exception
,	,	,
of	IN	of
arrangements	NNS	arrangement
in	IN	in
the	DT	the
socio-political	JJ	socio-political
sphere	NN	sphere
are	VBP	be
to	TO	to
be	VB	be
subject	JJ	subject
to	TO	to
qualified	VBN	qualify
majority	NN	majority
voting	NN	voting
.	.	.

Is	VBZ	be
not	RB	not
Mr	NNP	Mr
Barnier	NNP	Barnier
nervous	JJ	nervous
about	IN	about
penetrating	VBG	penetrate
the	DT	the
inner	JJ	inner
workings	NNS	working
of	IN	of
the	DT	the
Member	NNP	Member
States	NNPS	States
'	POS	'
election	NN	election
processes	NNS	process
?	.	?

It	PRP	it
is	VBZ	be
,	,	,
of	IN	of
course	NN	course
,	,	,
these	DT	these
issues	NNS	issue
which	WDT	which
people	NNS	people
go	VBP	go
to	TO	to
the	DT	the
polls	NNS	poll
about	IN	about
and	CC	and
which	WDT	which
lead	VBP	lead
to	TO	to
new	JJ	new
majorities	NNS	majority
in	IN	in
the	DT	the
Folketing	NNP	Folketing
and	CC	and
other	JJ	other
parliaments	NNS	parliament
.	.	.

Can	MD	can
such	JJ	such
matters	NNS	matter
be	VB	be
controlled	VBN	control
from	IN	from
Brussels	NNP	Brussels
?	.	?

Is	VBZ	be
this	DT	this
an	DT	an
element	NN	element
in	IN	in
the	DT	the
radical	JJ	radical
decentralisation	NN	decentralisation
which	WDT	which
Mr	NNP	Mr
Prodi	NNP	Prodi
talked	VBD	talk
about	IN	about
this	DT	this
morning	NN	morning
?	.	?

<SPEAKER	NN	<unknown>
ID=160	NNP	<unknown>
NAME="MacCormick">	NNP	<unknown>
I	PRP	i
was	VBD	be
very	RB	very
glad	JJ	glad
to	TO	to
learn	VB	learn
last	JJ	last
week	NN	week
that	IN	that
the	DT	the
Commission	NNP	Commission
is	VBZ	be
giving	VBG	give
close	JJ	close
attention	NN	attention
over	IN	over
a	DT	a
number	NN	number
of	IN	of
years	NNS	year
to	TO	to
the	DT	the
concept	NN	concept
of	IN	of
subsidiarity	NN	subsidiarity
and	CC	and
its	PRP$	its
reference	NN	reference
,	,	,
not	RB	not
merely	RB	merely
to	TO	to
relations	NNS	relation
between	IN	between
the	DT	the
Union	NNP	Union
and	CC	and
Member	NNP	Member
States	NNPS	States
,	,	,
but	CC	but
also	RB	also
the	DT	the
Union	NNP	Union
,	,	,
the	DT	the
Member	NNP	Member
States	NNPS	States
,	,	,
regions	NNS	region
and	CC	and
cities	NNS	city
.	.	.

I	PRP	i
hope	VBP	hope
that	IN	that
in	IN	in
his	PRP$	his
pursuit	NN	pursuit
of	IN	of
dialogue	NN	dialogue
around	IN	around
the	DT	the
regions	NNS	region
of	IN	of
Europe	NNP	Europe
,	,	,
Commissioner	NNP	Commissioner
Barnier	NNP	Barnier
will	MD	will
expand	VB	expand
upon	IN	upon
that	DT	that
thought	NN	thought
and	CC	and
learn	VB	learn
from	IN	from
what	WP	what
he	PRP	he
hears	VBZ	hear
.	.	.

<SPEAKER	NN	<unknown>
ID=161	NNP	<unknown>
NAME="Berthu">	NNP	<unknown>
Commissioner	NNP	Commissioner
,	,	,
I	PRP	i
want	VBP	want
to	TO	to
go	VB	go
back	RB	back
to	TO	to
one	CD	one
of	IN	of
your	PRP$	your
previous	JJ	previous
answers	NNS	answer
.	.	.

In	IN	in
this	DT	this
you	PRP	you
mentioned	VBD	mention
what	WP	what
I	PRP	i
would	MD	would
refer	VB	refer
to	TO	to
as	IN	as
the	DT	the
possibilities	NNS	possibility
of	IN	of
protecting	VBG	protect
the	DT	the
EU	NNP	EU
Treaty	NNP	Treaty
against	IN	against
any	DT	any
risks	NNS	risk
of	IN	of
deviation	NN	deviation
and	CC	and
,	,	,
in	IN	in
particular	JJ	particular
,	,	,
the	DT	the
variation	NN	variation
of	IN	of
penalties	NNS	penalty
which	WDT	which
may	MD	may
be	VB	be
imposed	VBN	impose
on	IN	on
a	DT	a
Member	NNP	Member
State	NNP	State
,	,	,
pursuant	JJ	pursuant
to	TO	to
Article	NNP	Article
7	CD	@card@
,	,	,
for	IN	for
the	DT	the
violation	NN	violation
of	IN	of
fundamental	JJ	fundamental
freedoms	NNS	freedom
.	.	.

Do	VBP	do
you	PRP	you
believe	VB	believe
that	IN	that
these	DT	these
proposals	NNS	proposal
,	,	,
or	CC	or
proposals	NNS	proposal
of	IN	of
this	DT	this
type	NN	type
,	,	,
form	NN	form
part	NN	part
of	IN	of
the	DT	the
mandate	NN	mandate
of	IN	of
the	DT	the
IGC	NNP	IGC
as	IN	as
defined	VBN	define
in	IN	in
Helsinki	NNP	Helsinki
?	.	?

I	PRP	i
do	VBP	do
not	RB	not
think	VB	think
so	RB	so
.	.	.

Are	VBP	be
you	PRP	you
not	RB	not
afraid	JJ	afraid
that	IN	that
such	JJ	such
penalties	NNS	penalty
might	MD	might
get	VB	get
out	IN	out
of	IN	of
hand	NN	hand
and	CC	and
serve	VB	serve
to	TO	to
punish	VB	punish
not	RB	not
violations	NNS	violation
of	IN	of
human	JJ	human
rights	NNS	right
but	CC	but
simple	JJ	simple
differences	NNS	difference
of	IN	of
opinion	NN	opinion
,	,	,
unpopular	JJ	unpopular
opinions	NNS	opinion
or	CC	or
deviations	NNS	deviation
from	IN	from
the	DT	the
dominant	JJ	dominant
European	JJ	European
thinking	NN	thinking
?	.	?

<SPEAKER	NN	<unknown>
ID=162	NN	<unknown>
NAME="Barnier">	NNP	<unknown>
Yes	UH	yes
,	,	,
Mr	NNP	Mr
Bonde	NNP	Bonde
,	,	,
we	PRP	we
will	MD	will
be	VB	be
starting	VBG	start
this	DT	this
debate	NN	debate
with	IN	with
700	CD	@card@
young	JJ	young
people	NNS	people
in	IN	in
Brussels	NNP	Brussels
who	WP	who
are	VBP	be
going	VBG	go
to	TO	to
be	VB	be
working	VBG	work
in	IN	in
the	DT	the
institutions	NNS	institution
and	CC	and
with	IN	with
the	DT	the
Commission	NNP	Commission
.	.	.

I	PRP	i
believe	VBP	believe
that	IN	that
it	PRP	it
will	MD	will
be	VB	be
good	JJ	good
to	TO	to
start	VB	start
this	DT	this
dialogue	NN	dialogue
with	IN	with
young	JJ	young
people	NNS	people
who	WP	who
are	VBP	be
motivated	VBN	motivate
.	.	.

<P>	RB	<unknown>
In	IN	in
terms	NNS	term
of	IN	of
social	JJ	social
protection	NN	protection
,	,	,
I	PRP	i
can	MD	can
confirm	VB	confirm
that	IN	that
we	PRP	we
have	VBP	have
made	VBN	make
proposals	NNS	proposal
about	IN	about
qualified	VBN	qualify
majority	NN	majority
or	CC	or
unanimous	JJ	unanimous
voting	NN	voting
but	CC	but
these	DT	these
are	VBP	be
regardless	RB	regardless
of	IN	of
ideology	NN	ideology
.	.	.

In	IN	in
your	PRP$	your
country	NN	country
,	,	,
Mr	NNP	Mr
Bonde	NNP	Bonde
,	,	,
like	IN	like
everywhere	RB	everywhere
else	RB	else
,	,	,
I	PRP	i
believe	VBP	believe
people	NNS	people
are	VBP	be
keen	JJ	keen
for	IN	for
the	DT	the
internal	JJ	internal
market	NN	market
to	TO	to
work	VB	work
properly	RB	properly
under	IN	under
the	DT	the
fairest	JJS	fair
conditions	NNS	condition
of	IN	of
competition	NN	competition
and	CC	and
movement	NN	movement
of	IN	of
goods	NNS	good
and	CC	and
people	NNS	people
.	.	.

This	DT	this
will	MD	will
therefore	RB	therefore
be	VB	be
our	PRP$	our
rule	NN	rule
.	.	.

We	PRP	we
are	VBP	be
proposing	VBG	propose
that	IN	that
decisions	NNS	decision
on	IN	on
certain	JJ	certain
policies	NNS	policy
or	CC	or
measures	NNS	measure
involving	VBG	involve
taxation	NN	taxation
or	CC	or
social	JJ	social
protection	NN	protection
and	CC	and
social	JJ	social
security	NN	security
should	MD	should
be	VB	be
taken	VBN	take
by	IN	by
qualified	VBN	qualify
majority	NN	majority
voting	NN	voting
when	WRB	when
there	EX	there
is	VBZ	be
a	DT	a
direct	JJ	direct
link	NN	link
with	IN	with
the	DT	the
proper	JJ	proper
operation	NN	operation
of	IN	of
the	DT	the
internal	JJ	internal
market	NN	market
.	.	.

Our	PRP$	our
proposal	NN	proposal
is	VBZ	be
not	RB	not
general	JJ	general
or	CC	or
systematic	JJ	systematic
.	.	.

I	PRP	i
am	VBP	be
well	RB	well
aware	JJ	aware
of	IN	of
the	DT	the
sensitivity	NN	sensitivity
of	IN	of
these	DT	these
taxation	NN	taxation
and	CC	and
social	JJ	social
protection	NN	protection
issues	NNS	issue
.	.	.

I	PRP	i
do	VBP	do
not	RB	not
believe	VB	believe
that	IN	that
all	PDT	all
the	DT	the
national	JJ	national
systems	NNS	system
of	IN	of
social	JJ	social
protection	NN	protection
should	MD	should
be	VB	be
made	VBN	make
identical	JJ	identical
.	.	.

This	DT	this
has	VBZ	have
never	RB	never
been	VBN	be
the	DT	the
case	NN	case
.	.	.

We	PRP	we
are	VBP	be
simply	RB	simply
trying	VBG	try
to	TO	to
ensure	VB	ensure
,	,	,
in	IN	in
a	DT	a
Europe	NNP	Europe
with	IN	with
30	CD	@card@
or	CC	or
27	CD	@card@
Member	NNP	Member
States	NNPS	States
,	,	,
the	DT	the
best	JJS	<unknown>
conditions	NNS	condition
for	IN	for
the	DT	the
operation	NN	operation
of	IN	of
the	DT	the
internal	JJ	internal
market	NN	market
without	IN	without
one	CD	one
country	NN	country
being	VBG	be
able	JJ	able
to	TO	to
block	VB	block
the	DT	the
other	JJ	other
26	CD	@card@
or	CC	or
27	CD	@card@
.	.	.

<P>	NNP	<unknown>
Mr	NNP	Mr
MacCormick	NNP	MacCormick
,	,	,
I	PRP	i
agree	VBP	agree
that	IN	that
this	DT	this
dialogue	NN	dialogue
must	MD	must
reach	VB	reach
beyond	IN	beyond
the	DT	the
national	JJ	national
capitals	NNS	capital
.	.	.

It	PRP	it
must	MD	must
get	VB	get
as	RB	as
close	RB	close
as	IN	as
possible	JJ	possible
to	TO	to
the	DT	the
people	NNS	people
,	,	,
where	WRB	where
they	PRP	they
live	VBP	live
and	CC	and
where	WRB	where
they	PRP	they
have	VBP	have
their	PRP$	<unknown>
roots	NNS	root
.	.	.

If	IN	if
I	PRP	i
said	VBD	say
anything	NN	anything
different	JJ	different
I	PRP	i
would	MD	would
be	VB	be
contradicting	VBG	contradict
myself	PRP	myself
as	IN	as
Commissioner	NNP	Commissioner
for	IN	for
Regional	NNP	Regional
Policy	NNP	Policy
which	WDT	which
is	VBZ	be
one	CD	one
of	IN	of
the	DT	the
most	RBS	most
specific	JJ	specific
and	CC	and
most	RBS	most
visible	JJ	visible
policies	NNS	policy
for	IN	for
increasing	VBG	increase
employment	NN	employment
and	CC	and
improving	VBG	improve
the	DT	the
quality	NN	quality
of	IN	of
life	NN	life
of	IN	of
people	NNS	people
in	IN	in
their	PRP$	<unknown>
regions	NNS	region
.	.	.

You	PRP	you
will	MD	will
often	RB	often
hear	VB	hear
me	PRP	me
say	VB	say
that	IN	that
this	DT	this
policy	NN	policy
does	VBZ	do
not	RB	not
just	RB	just
have	VB	have
one	CD	one
main	JJ	main
objective	NN	objective
of	IN	of
achieving	VBG	achieve
cohesion	NN	cohesion
and	CC	and
solidarity	NN	solidarity
between	IN	between
the	DT	the
regions	NNS	region
but	CC	but
that	IN	that
it	PRP	it
is	VBZ	be
intended	VBN	intend
in	IN	in
addition	NN	addition
to	TO	to
help	VB	help
people	NNS	people
,	,	,
where	WRB	where
they	PRP	they
live	VBP	live
,	,	,
to	TO	to
preserve	VB	preserve
their	PRP$	<unknown>
roots	NNS	root
,	,	,
traditions	NNS	tradition
,	,	,
soul	NN	soul
and	CC	and
identity	NN	identity
.	.	.

We	PRP	we
will	MD	will
therefore	RB	therefore
conduct	VB	conduct
this	DT	this
dialogue	NN	dialogue
with	IN	with
the	DT	the
towns	NNS	town
and	CC	and
regions	NNS	region
.	.	.

<P>	NNP	<unknown>
Mr	NNP	Mr
Berthu	NNP	Berthu
,	,	,
the	DT	the
Helsinki	NNP	Helsinki
mandate	NN	mandate
is	VBZ	be
clear	JJ	clear
and	CC	and
we	PRP	we
are	VBP	be
working	VBG	work
within	IN	within
this	DT	this
.	.	.

It	PRP	it
specifies	VBZ	specify
that	IN	that
we	PRP	we
must	MD	must
deal	VB	deal
firstly	RB	firstly
and	CC	and
as	IN	as
a	DT	a
priority	NN	priority
with	IN	with
the	DT	the
three	CD	three
basic	JJ	basic
issues	NNS	issue
which	WDT	which
were	VBD	be
left	VBN	leave
out	RP	out
in	IN	in
Amsterdam	NNP	Amsterdam
.	.	.

It	PRP	it
also	RB	also
adds	VBZ	add
related	JJ	related
institutional	JJ	institutional
questions	NNS	question
and	CC	and
issues	NNS	issue
which	WDT	which
may	MD	may
be	VB	be
included	VBN	include
in	IN	in
the	DT	the
negotiations	NNS	negotiation
depending	VBG	depend
on	IN	on
the	DT	the
Portuguese	JJ	Portuguese
and	CC	and
French	JJ	French
presidencies	NNS	presidency
.	.	.

The	DT	the
Commission	NNP	Commission
is	VBZ	be
acting	VBG	act
correctly	RB	correctly
if	IN	if
,	,	,
on	IN	on
a	DT	a
particular	JJ	particular
point	NN	point
,	,	,
it	PRP	it
believes	VBZ	believe
it	PRP	it
must	MD	must
add	VB	add
to	TO	to
its	PRP$	its
opinion	NN	opinion
which	WDT	which
covers	VBZ	cover
many	JJ	many
institutional	JJ	institutional
questions	NNS	question
.	.	.

I	PRP	i
am	VBP	be
not	RB	not
yet	RB	yet
sure	JJ	sure
that	IN	that
we	PRP	we
will	MD	will
do	VB	do
this	DT	this
on	IN	on
Article	NNP	Article
7	CD	@card@
.	.	.

However	RB	however
,	,	,
if	IN	if
we	PRP	we
do	VBP	do
,	,	,
this	DT	this
will	MD	will
not	RB	not
be	VB	be
solely	RB	solely
in	IN	in
response	NN	response
or	CC	or
as	IN	as
a	DT	a
reaction	NN	reaction
to	TO	to
an	DT	an
economic	JJ	economic
situation	NN	situation
which	WDT	which
is	VBZ	be
sufficiently	RB	sufficiently
serious	JJ	serious
that	IN	that
the	DT	the
fourteen	CD	fourteen
governments	NNS	government
of	IN	of
the	DT	the
Union	NNP	Union
must	MD	must
mobilise	VB	mobilise
together	RB	together
to	TO	to
give	VB	give
their	PRP$	<unknown>
response	NN	response
.	.	.

We	PRP	we
will	MD	will
also	RB	also
do	VB	do
this	DT	this
with	IN	with
regard	NN	regard
for	IN	for
the	DT	the
future	NN	future
in	IN	in
general	JJ	general
.	.	.

<P>	VBP	<unknown>
We	PRP	we
will	MD	will
use	VB	use
all	PDT	all
the	DT	the
means	NNS	mean
available	JJ	available
to	TO	to
permanently	RB	permanently
strengthen	VB	strengthen
the	DT	the
community	NN	community
of	IN	of
values	NNS	value
which	WDT	which
we	PRP	we
have	VBP	have
been	VBN	be
building	VBG	build
together	RB	together
since	IN	since
the	DT	the
founding	NN	founding
of	IN	of
the	DT	the
Union	NNP	Union
in	IN	in
1957	CD	1957
,	,	,
and	CC	and
even	RB	even
before	IN	before
that	DT	that
,	,	,
on	IN	on
the	DT	the
rubble	NN	rubble
of	IN	of
the	DT	the
Second	NNP	Second
World	NNP	World
War	NNP	War
.	.	.

Everything	NN	everything
which	WDT	which
can	MD	can
be	VB	be
done	VBN	do
will	MD	will
be	VB	be
useful	JJ	useful
.	.	.

I	PRP	i
am	VBP	be
sure	JJ	sure
that	IN	that
you	PRP	you
and	CC	and
I	PRP	i
,	,	,
Mr	NNP	Mr
Berthu	NNP	Berthu
,	,	,
can	MD	can
at	IN	at
least	JJS	least
agree	VB	agree
on	IN	on
this	DT	this
.	.	.

<SPEAKER	NN	<unknown>
ID=163	NNP	<unknown>
NAME="President">	NNP	<unknown>
Thank	VB	thank
you	PRP	you
,	,	,
Commissioner	NNP	Commissioner
.	.	.

You	PRP	you
have	VBP	have
answered	VBN	answer
the	DT	the
questions	NNS	question
precisely	RB	precisely
and	CC	and
also	RB	also
opened	VBD	open
the	DT	the
dialogue	NN	dialogue
for	IN	for
Europe	NNP	Europe
that	IN	that
you	PRP	you
referred	VBD	refer
to	TO	to
.	.	.

You	PRP	you
have	VBP	have
set	VBN	set
a	DT	a
very	RB	very
good	JJ	good
example	NN	example
of	IN	of
time-keeping	JJ	time-keeping
today	NN	today
.	.	.

<P>	NNP	<unknown>
That	DT	that
concludes	VBZ	conclude
the	DT	the
debate	NN	debate
.	.	.

<CHAPTER	NNP	<CHAPTER
ID=10>	NNP	<unknown>
Question	NNP	Question
Time	NNP	Time
(	(	(
Commission	NNP	Commission
)	)	)
<SPEAKER	NNP	<SPEAKER
ID=164	NN	<unknown>
NAME="President">	NNP	<unknown>
The	DT	the
next	JJ	next
item	NN	item
is	VBZ	be
Question	NNP	Question
Time	NNP	Time
(	(	(
B5-0009/2000	CD	B5-009000s
)	)	)
.	.	.

We	PRP	we
will	MD	will
examine	VB	examine
questions	NNS	question
to	TO	to
the	DT	the
Commission	NNP	Commission
.	.	.

<P>	JJ	<unknown>
First	JJ	first
part	NN	part
<SPEAKER	NN	<unknown>
ID=165	NNP	<unknown>
NAME="President">	NNP	<unknown>
<SPEAKER	NNP	<SPEAKER
ID=166	NNP	<unknown>
NAME="Anna	NNP	<unknown>
Karamanou">	NNP	<unknown>
Question	NNP	Question
No	NN	No
36	CD	@card@
by	IN	by
(	(	(
H-0025/00	CD	H-0025/00
)	)	)
:	:	:
<P>	NNP	<unknown>
Subject	NN	Subject
:	:	:
High	JJ	high
infant	NN	infant
mortality	NN	mortality
in	IN	in
Kosovo	NNP	Kosovo
According	NNP	According
to	TO	to
the	DT	the
latest	JJS	late
UN	NNP	UN
data	NNS	datum
received	VBN	receive
from	IN	from
the	DT	the
World	NNP	World
Health	NNP	Health
Organisation	NNP	Organisation
,	,	,
Kosovo	NNP	Kosovo
has	VBZ	have
the	DT	the
highest	JJS	high
rate	NN	rate
of	IN	of
infant	NN	infant
mortality	NN	mortality
in	IN	in
Europe	NNP	Europe
;	:	;
almost	RB	almost
50	CD	50
%	NN	%
of	IN	of
babies	NNS	baby
born	VBN	bear
prematurely	RB	prematurely
die	VBP	die
,	,	,
while	IN	while
the	DT	the
war	NN	war
has	VBZ	have
produced	VBN	produce
a	DT	a
steep	JJ	steep
rise	NN	rise
in	IN	in
miscarriages	NNS	miscarriage
and	CC	and
children	NNS	child
who	WP	who
manage	VBP	manage
to	TO	to
go	VB	go
to	TO	to
term	NN	term
are	VBP	be
smaller	JJR	small
than	IN	than
the	DT	the
norm	NN	norm
.	.	.

In	IN	in
the	DT	the
context	NN	context
of	IN	of
the	DT	the
humanitarian	JJ	humanitarian
aid	NN	aid
provided	VBN	provide
by	IN	by
the	DT	the
Union	NNP	Union
and	CC	and
the	DT	the
efforts	NNS	effort
of	IN	of
its	PRP$	its
envoy	NN	envoy
Bernard	NNP	Bernard
Kouchner	NNP	Kouchner
,	,	,
will	MD	will
the	DT	the
Commission	NNP	Commission
say	VB	say
what	WP	what
measures	NNS	measure
have	VBP	have
been	VBN	be
taken	VBN	take
to	TO	to
safeguard	VB	safeguard
the	DT	the
women	NNS	woman
of	IN	of
Kosovo	NNP	Kosovo
's	POS	's
right	NN	right
to	TO	to
motherhood	NN	motherhood
and	CC	and
the	DT	the
health	NN	health
of	IN	of
pregnant	JJ	pregnant
women	NNS	woman
,	,	,
women	NNS	woman
in	IN	in
childbirth	NN	childbirth
and	CC	and
babies	NNS	baby
?	.	?

<SPEAKER	NN	<unknown>
ID=167	NNP	<unknown>
NAME="Patten">	NNP	<unknown>
Mr	NNP	Mr
President	NNP	President
,	,	,
the	DT	the
Commission	NNP	Commission
is	VBZ	be
conscious	JJ	conscious
of	IN	of
the	DT	the
very	RB	very
difficult	JJ	difficult
situation	NN	situation
concerning	VBG	concern
health	NN	health
and	CC	and
health	NN	health
facilities	NNS	facility
in	IN	in
Kosovo	NNP	Kosovo
,	,	,
not	RB	not
just	RB	just
for	IN	for
pregnant	JJ	pregnant
women	NNS	woman
but	CC	but
across	IN	across
the	DT	the
board	NN	board
.	.	.

This	DT	this
results	VBZ	result
both	DT	both
from	IN	from
the	DT	the
recent	JJ	recent
conflict	NN	conflict
and	CC	and
from	IN	from
the	DT	the
years	NNS	year
of	IN	of
neglect	NN	neglect
and	CC	and
lack	NN	lack
of	IN	of
maintenance	NN	maintenance
that	WDT	that
preceded	VBD	precede
it	PRP	it
.	.	.

<P>	VBZ	<unknown>
The	DT	the
statistics	NNS	statistic
quoted	VBN	quote
on	IN	on
child	NN	child
mortality	NN	mortality
speak	VBP	speak
for	IN	for
themselves	PRP	<unknown>
and	CC	and
are	VBP	be
wholly	RB	wholly
unacceptable	JJ	unacceptable
.	.	.

However	RB	however
,	,	,
the	DT	the
situation	NN	situation
is	VBZ	be
hardly	RB	hardly
better	JJR	bet
for	IN	for
other	JJ	other
parts	NNS	part
of	IN	of
the	DT	the
population	NN	population
.	.	.

The	DT	the
Commission	NNP	Commission
'	''	'
s	POS	s
response	NN	response
has	VBZ	have
been	VBN	be
as	IN	as
follows	VBZ	follow
:	:	:
firstly	RB	firstly
,	,	,
the	DT	the
health	NN	health
sector	NN	sector
has	VBZ	have
been	VBN	be
a	DT	a
significant	JJ	significant
beneficiary	NN	beneficiary
of	IN	of
ECHO	NNP	ECHO
funding	NN	funding
.	.	.

ECHO	NNP	ECHO
is	VBZ	be
currently	RB	currently
focusing	VBG	focus
on	IN	on
the	DT	the
provision	NN	provision
of	IN	of
medical	JJ	medical
supplies	NNS	supply
and	CC	and
emergency	NN	emergency
health	NN	health
care	NN	care
,	,	,
on	IN	on
support	NN	support
to	TO	to
institutions	NNS	institution
as	RB	as
well	RB	well
as	IN	as
vaccination	NN	vaccination
.	.	.

However	RB	however
,	,	,
efforts	NNS	effort
are	VBP	be
increasingly	RB	increasingly
oriented	VBN	orient
towards	IN	towards
the	DT	the
establishment	NN	establishment
of	IN	of
a	DT	a
self-sufficient	JJ	self-sufficient
healthcare	NN	healthcare
system	NN	system
in	IN	in
the	DT	the
province	NN	province
.	.	.

UNMIK	NNP	UNMIK
has	VBZ	have
already	RB	already
taken	VBN	take
a	DT	a
significant	JJ	significant
role	NN	role
in	IN	in
this	DT	this
field	NN	field
.	.	.

<P>	NNP	<unknown>
Secondly	RB	secondly
,	,	,
under	IN	under
the	DT	the
reconstruction	NN	reconstruction
programme	NN	programme
,	,	,
urgent	JJ	urgent
intervention	NN	intervention
at	IN	at
the	DT	the
hospital	NN	hospital
in	IN	in
Mitrovica	NNP	Mitrovica
has	VBZ	have
already	RB	already
been	VBN	be
initiated	VBN	initiate
with	IN	with
a	DT	a
EUR	NNP	EUR
1	CD	@card@
million	CD	million
rehabilitation	NN	rehabilitation
programme	NN	programme
.	.	.

Progress	NN	progress
is	VBZ	be
slow	JJ	slow
due	JJ	due
to	TO	to
the	DT	the
tense	JJ	tense
relations	NNS	relation
between	IN	between
the	DT	the
ethnic	JJ	ethnic
groups	NNS	group
of	IN	of
this	DT	this
divided	VBN	divide
city	NN	city
.	.	.

However	RB	however
,	,	,
the	DT	the
Commission	NNP	Commission
is	VBZ	be
maintaining	VBG	maintain
its	PRP$	its
efforts	NNS	effort
with	IN	with
the	DT	the
support	NN	support
of	IN	of
UNMIK	NNP	UNMIK
for	IN	for
this	DT	this
project	NN	project
.	.	.

We	PRP	we
hope	VBP	hope
that	IN	that
one	CD	one
day	NN	day
it	PRP	it
may	MD	may
become	VB	become
a	DT	a
symbol	NN	symbol
promoting	VBG	promote
